"Pressure (Pa)","X (m)","Y (m)","Z (m)"
0.20122693140358625,0.05197026792145612,0,-0.53173506508320512
0.20269890477246935,0.051970268730343043,0,-0.54636883418465421
0.20414974658604201,0.051970272140405741,0,-0.56100252480459489
0.20562167416361515,0.051970264884783124,0,-0.57563620851056352
0.048633567670819791,0.78363620691413538,0,0.15602973308035339
0.050137285232180466,0.7690025234186364,0,0.15602972574439083
0.051642502874994292,0.75436883303653335,0,0.15602972907240825
0.053172624131124641,0.7397350641100815,0,0.15602972979600321
0.054703985234255036,0.72510093654611274,0,0.15602976146740327
0.0562695253983619,0.71046724333042977,0,0.15602969662270852
0.057810015631151665,0.69583494044107197,0,0.1560295964455885
0.059392851793461911,0.68120242114552454,0,0.1560295853298011
0.060963190493811284,0.66656941281981208,0,0.15602957527757944
0.062548629220310473,0.65193674318070016,0,0.15602957254276162
0.064149725969043683,0.63730416557159519,0,0.15602956850793334
0.065738148186452239,0.62267164055318069,0,0.15602956344271959
0.067357693746902161,0.60803902849273794,0,0.15602956252632066
0.044492997319718883,0.81290293755962706,0,0.25997042292696193
0.069012860975727064,0.59340606595570455,0,0.15602954292048626
0.0458279190127521,0.79826870724034737,-0,0.25997029142149597
0.070642663936479527,0.57877286975847908,0,0.1560296564334463
0.047225060485207478,0.78363421616051721,-0,0.25997027899137271
0.072345873169993108,0.56413981873290864,0,0.15602978493779673
0.048525879921741261,0.76900134018828736,-0,0.25997041722404235
0.092332228416808437,0.43243402663178993,0,0.15602950456112608
0.074057791252016267,0.54950607640427074,0,0.15602978688346708
0.049889871164987561,0.75436896716225343,-0,0.25997033788521379
0.0892268835296679,0.4470664110441423,-0,0.1560296467202798
0.075822096084468105,0.53487168700129928,0,0.15602979471252162
0.051365705072810498,0.73973692872315611,-0,0.25997024663501811
0.086464250941519161,0.46169990632006502,-0,0.15602977489354247
0.077673974806952054,0.52023736932887643,0,0.15602979600561306
0.052667318892304693,0.72510100382592291,-0,0.25997037376965626
0.083980031582412032,0.47633420524570164,-0,0.15602979351477031
0.079651820666289619,0.50560296920377545,0,0.15602979719956955
0.054082437801874363,0.71046683419700885,-0,0.25997041972517121
0.081739784301730942,0.49096854330273099,0,0.15602979671038764
0.055672873382195315,0.6958378471947948,-0,0.25997041048682379
0.057065095222504761,0.68120229128883314,-0,0.25997032847817336
0.058549792948885154,0.6665670340315033,-0,0.25997024875887609
0.0600798652248936,0.65193656853044968,-0,0.25997038748132034
0.061562392515379545,0.63730253223068967,-0,0.25997037474993123
0.063126198201176056,0.6226694229001889,-0,0.25997024048504724
0.064673201057197441,0.60803549186128181,-0,0.25997034058988172
0.066177867492017969,0.59340135748128475,-0,0.25997041654363295
0.067822399035791237,0.57877195944497617,-0,0.25997025623409742
0.069413025846693316,0.5641374757164701,-0,0.25997027276898649
0.070827217395557071,0.54950043186240016,-0,0.25997031527370007
0.072477983595819889,0.5348696770199235,-0,0.25997034676501141
0.073933198657743782,0.52023785321123628,-0,0.25997040784082887
0.075395894405571096,0.50560233692642376,-0,0.25997027078939305
0.076787114619442043,0.49096841017819093,-0,0.25997030236704677
0.047105625734895795,0.79826981516474027,0,0.15602973161065631
0.045612141300887303,0.81290330519729515,-0,0.15602971782287181
0.044133033868693342,0.82753653451895604,-0,0.15602969914075127
0.04264183699508705,0.84216893161046058,-0,0.15602966761196116
0.04116753151152143,0.85680161472321203,-0,0.15602965514178407
0.039690052128280022,0.87143490319385541,-0,0.15602966034419077
0.038183696487414404,0.88606798310830315,-0,0.15602966552521874
0.036692383161388058,0.90070113796394291,-0,0.15602967036552218
0.035214996170758427,0.91533432705832429,-0,0.1560296758434091
0.043193599490453899,0.82753414637854528,0,0.25997032828272165
0.033707846037822724,0.92996760958880686,-0,0.15602967977506199
0.041782247460858866,0.84216554499596241,0,0.2599702638849582
0.03219215960236109,0.94460096527833781,-0,0.1560296822319201
0.040573004753810475,0.85680200919076532,0,0.25997028013992907
0.030679095962521257,0.95923463369414774,-0,0.15602968700625564
0.039224006318297151,0.87143754687562347,0,0.25997033568033717
0.029138304352587258,0.97386769231587034,-0,0.15602966443458868
0.03775043596062614,0.88606729060530287,0,0.25997043626757582
0.027591287612687889,0.98850068551609538,-0,0.15602963144587073
0.036489742303363784,0.90070115007026574,0,0.25997031944571702
0.026047262067900288,1.0031341535382663,-0,0.15602962431699691
0.03514542840034697,0.91533578028845275,0,0.25997025207678803
0.024492126727145038,1.0177671863314313,-0,0.15602962150457769
0.033660896978485684,0.92996742166967206,0,0.25997039499967228
0.022914981695483762,1.0324001486267886,-0,0.15602961579660918
0.032290435849584506,0.94460126228626806,0,0.25997036596509382
0.021353113565505188,1.0470330571302986,-0,0.15602961064220872
0.030847116859793008,0.95923328708308997,0,0.25997023873955255
0.019779579475438201,1.0616660171755035,-0,0.15602961079461969
0.029333692388445781,0.97386809752118819,0,0.25997034904542937
0.018165712667856153,1.0762988609289281,-0,0.15602960730505427
0.027905340096311862,0.98850274024121954,0,0.25997040900923724
0.016553164456577556,1.0909327721246858,-0,0.15602961422411987
0.026366676442592541,1.0031312173211111,0,0.25997027219506574
0.014958941672735697,1.1055640966961131,-0,0.15602970009866474
0.024873843480986736,1.0177666961192435,0,0.25997022123737779
0.01329116454263566,1.1201958032256751,-0,0.15602976594536605
0.023469314598609375,1.0324033880866901,0,0.2599702456975912
0.011596716060318131,1.1348306937116481,-0,0.15602975975298572
0.021872965927480875,1.0470335022788197,0,0.25997035988035244
0.0098191335877770326,1.1494645111878583,-0,0.15602976411832239
0.020391313402249211,1.061666290814451,0,0.25997040437737895
0.0078241652149031189,1.1640984114377855,-0,0.1560297687303307
0.018921350629877102,1.0763004976085147,0,0.2599702633043886
0.0056515018209136788,1.1787324699305586,-0,0.15602977032058946
0.017394924852797783,1.0909345389150189,0,0.25997031264246462
0.0030200611893928119,1.1933666111111649,-0,0.15602977112023708
0.015937351237090013,1.1055676796420377,0,0.25997042767468398
0.00094342023152864526,1.2043418506424717,-0,0.15603006694957666
0.014473241388139255,1.1201990552023169,0,0.25997030589372194
0.012991306540683723,1.134832513774521,0,0.25997026446688798
0.011584380215651068,1.1494685670014992,0,0.25997039987693704
0.010020672496314527,1.1641006837813956,0,0.25997041526568043
0.0080434005184292345,1.1787309229793275,0,0.25997038966245201
0.0054125426892817005,1.1933673301331089,0,0.2599702986466666
0.0024675493316844549,1.2043436556096578,0,0.25996991239460787
