"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Energy: Residual","Tdr: Residual","Tke: Residual"
199.0,1.7772899610741334E-4,1.546046276425473E-4,2.8143880645318327E-4,5.615000277583696E-4,0.0,3.382386946158395E-5,1.7006930819877806E-5
200.0,1.7744535445520895E-4,1.5176674882848447E-4,2.775060689542667E-4,5.503980822661554E-4,0.0,3.3208780979069905E-5,1.6630217227473004E-5
201.0,1.7700207113066502E-4,1.488861651122743E-4,2.739881921513044E-4,5.389123474070017E-4,0.0,3.259857176234414E-5,1.625249118506739E-5
202.0,1.763668706113396E-4,1.460918221494048E-4,2.709629716393644E-4,5.271703538416371E-4,0.0,3.202456101252263E-5,1.590209674248997E-5
203.0,1.7544189690085619E-4,1.4341598123566052E-4,2.685570857005066E-4,5.153363673319598E-4,0.0,3.1544879360559956E-5,1.559117758851941E-5
204.0,1.739892545725655E-4,1.4090001430687416E-4,2.665806538796359E-4,5.033131989742139E-4,0.0,3.107153186703558E-5,1.5259245083484856E-5
205.0,1.720922140278669E-4,1.3862735657148463E-4,2.645827415289483E-4,4.913636388080208E-4,0.0,3.054881649601107E-5,1.4932404743120442E-5
206.0,1.7034251436621285E-4,1.3660838754733329E-4,2.6431063278318855E-4,4.7955100073073285E-4,0.0,3.0055930861294458E-5,1.458702081530364E-5
207.0,1.6875536997126123E-4,1.3495526457910285E-4,2.655388965473816E-4,4.6794073172818566E-4,0.0,2.950329829938724E-5,1.4208946603234481E-5
208.0,1.6537583287566418E-4,1.3526585908635885E-4,2.705904930400178E-4,4.5679636431386297E-4,0.0,2.9064490066465844E-5,1.3949830328141121E-5
209.0,1.662650474192191E-4,1.3294425852232447E-4,2.713731534447386E-4,4.455814485104596E-4,0.0,2.8686304333042128E-5,1.3666336882047517E-5
210.0,1.6595895894116477E-4,1.3201600505167912E-4,2.748628675680323E-4,4.3492520271368716E-4,0.0,2.8308099223915248E-5,1.3339058208354758E-5
211.0,1.6324602378222914E-4,1.3366130955626675E-4,2.8239759340439744E-4,4.2457910783600457E-4,0.0,2.7950167217775842E-5,1.3107738657306351E-5
212.0,1.6438898848590049E-4,1.325236768982196E-4,2.8548314981899397E-4,4.1418703039110976E-4,0.0,2.753187745838546E-5,1.279016887158459E-5
213.0,1.6130940869503495E-4,1.3446694773657476E-4,2.93541631281323E-4,4.0472507683157234E-4,0.0,2.7330202885640177E-5,1.2610988664556608E-5
214.0,1.6254521186706108E-4,1.3385106269498878E-4,2.979928819376973E-4,3.951261694183412E-4,0.0,2.7081315254832138E-5,1.2341943906100736E-5
215.0,1.5983130733668522E-4,1.3637524048838652E-4,3.067955873369522E-4,3.862813906059237E-4,0.0,2.705207726593401E-5,1.2209787925134605E-5
216.0,1.6135497191928943E-4,1.3614325150096418E-4,3.119688933962799E-4,3.7738420244899434E-4,0.0,2.698069787056117E-5,1.1987669948926382E-5
217.0,1.5903716952318277E-4,1.3888221691390066E-4,3.20794496530062E-4,3.6951292034115285E-4,0.0,2.7150865745609136E-5,1.1894527011308154E-5
218.0,1.6047854290902823E-4,1.387930607215747E-4,3.257623665262593E-4,3.616156900048171E-4,0.0,2.7212967903151094E-5,1.1699774102870617E-5
219.0,1.575823604463397E-4,1.415242974481795E-4,3.3398890675959576E-4,3.548484012215783E-4,0.0,2.736394930143312E-5,1.1626127496383117E-5
220.0,1.5898431239487124E-4,1.4156793073912945E-4,3.3758260797366713E-4,3.4795927387811887E-4,0.0,2.730730872508098E-5,1.1460331245305115E-5
221.0,1.5641365991580104E-4,1.443721363487134E-4,3.4427584290737184E-4,3.420441557585056E-4,0.0,2.7365853623819227E-5,1.1410872543147942E-5
222.0,1.5794170428316245E-4,1.443856537361461E-4,3.477488884393007E-4,3.359947329491493E-4,0.0,2.7283414640132033E-5,1.1292063985881114E-5
223.0,1.5562239525647312E-4,1.4714980618394218E-4,3.5407935568325253E-4,3.3100324004396654E-4,0.0,2.7516949428117006E-5,1.129228486994053E-5
224.0,1.5709680660287297E-4,1.4724746103264057E-4,3.5670964689806965E-4,3.25888061652371E-4,0.0,2.77144614310181E-5,1.1182160824671894E-5
225.0,1.5484592854948158E-4,1.5009409268033192E-4,3.616594556929546E-4,3.2138317155674197E-4,0.0,2.7859578890251665E-5,1.1128863861176071E-5
226.0,1.5670588103371775E-4,1.5027902017707398E-4,3.636726493131791E-4,3.165629351905382E-4,0.0,2.776901400727047E-5,1.0996191846009884E-5
227.0,1.5456599818282034E-4,1.5328559158747477E-4,3.68344992110714E-4,3.124233202003396E-4,0.0,2.7843304021861645E-5,1.0956302987230111E-5
228.0,1.5616622097191357E-4,1.536411219239358E-4,3.699109777384991E-4,3.078522109386196E-4,0.0,2.7746661435228286E-5,1.0830571800255065E-5
229.0,1.5383951376747565E-4,1.5674468959176103E-4,3.7343344676314194E-4,3.039797318139453E-4,0.0,2.7719309649580865E-5,1.0776257403769032E-5
230.0,1.5524704102025041E-4,1.5694988322966985E-4,3.740250514512961E-4,2.9961215939426194E-4,0.0,2.7498326962162555E-5,1.0658683615519553E-5
231.0,1.5328366554584862E-4,1.5949194105496312E-4,3.766384173394934E-4,2.957286017547493E-4,0.0,2.728077382580266E-5,1.0633387136724679E-5
232.0,1.5549558713447368E-4,1.5935779734170305E-4,3.7669649411093255E-4,2.9152699262536506E-4,0.0,2.7075377452377504E-5,1.0549644705426899E-5
233.0,1.5407842480689884E-4,1.616246091504761E-4,3.7783529639325415E-4,2.8770728455728887E-4,0.0,2.695970867569273E-5,1.053772991212453E-5
234.0,1.5600020025572983E-4,1.610283678662043E-4,3.757583393724431E-4,2.834941167325085E-4,0.0,2.6700683214229662E-5,1.0460067995114405E-5
235.0,1.5386003127984072E-4,1.626884628313069E-4,3.7564103834385014E-4,2.796363760254156E-4,0.0,2.6504666477637858E-5,1.0428568746688797E-5
236.0,1.5488996232216102E-4,1.6164276978227285E-4,3.7279070706423877E-4,2.7541122575908686E-4,0.0,2.617628402767526E-5,1.0341078811461404E-5
237.0,1.5207565147098626E-4,1.6285292631099805E-4,3.7199149212013274E-4,2.71432611363438E-4,0.0,2.5941227499482985E-5,1.0326244446305426E-5
238.0,1.5258264198279148E-4,1.6162562629369002E-4,3.685749468508273E-4,2.670197455752098E-4,0.0,2.5689277188222703E-5,1.0269640908788405E-5
239.0,1.497348601535716E-4,1.6244106462136814E-4,3.670312638609914E-4,2.62807663348797E-4,0.0,2.5519830085259068E-5,1.0226351141780044E-5
240.0,1.4974805439055722E-4,1.6087136592740788E-4,3.630501165745066E-4,2.583241928574625E-4,0.0,2.5183520310276065E-5,1.0101505834816508E-5
241.0,1.4637937261333675E-4,1.6131875336193932E-4,3.616137984999351E-4,2.5417042735954436E-4,0.0,2.4916849846686195E-5,1.001667122091756E-5
242.0,1.460105219379789E-4,1.5934989838413155E-4,3.5693147966649565E-4,2.4961903616329813E-4,0.0,2.4540356652617675E-5,9.895068286319485E-6
243.0,1.4205321181356788E-4,1.5943244813267736E-4,3.541089315590778E-4,2.454200515110373E-4,0.0,2.4278881402691352E-5,9.827155270095502E-6
244.0,1.4114890935847292E-4,1.5753327349354133E-4,3.4909849440935086E-4,2.4080350572989388E-4,0.0,2.3978079799433557E-5,9.723422632894066E-6
245.0,1.3695613733701227E-4,1.577494560463334E-4,3.463242674376871E-4,2.365137429358367E-4,0.0,2.3798828502445663E-5,9.659777842714203E-6
246.0,1.35756425380286E-4,1.5579454119360423E-4,3.414562380461572E-4,2.3186218013341526E-4,0.0,2.3533445348748174E-5,9.556345996296377E-6
247.0,1.321516121184991E-4,1.5560920961836292E-4,3.385426811026764E-4,2.2766529891403938E-4,0.0,2.3418194075839314E-5,9.486325466858381E-6
248.0,1.3093953434036595E-4,1.5348425329543731E-4,3.3328763333993246E-4,2.2332545995718296E-4,0.0,2.3232724024119725E-5,9.373168388139573E-6
249.0,1.273212775384997E-4,1.5309506228660896E-4,3.2993380724770187E-4,2.1948396907570317E-4,0.0,2.3077048329904392E-5,9.282448287049961E-6
250.0,1.2632454620658049E-4,1.5065518569685446E-4,3.251639893183072E-4,2.154978772374799E-4,0.0,2.2797256152818844E-5,9.168071226707657E-6
251.0,1.2254548280850495E-4,1.501310785637975E-4,3.220724671998486E-4,2.119225453421375E-4,0.0,2.2534333813026098E-5,9.083957635457352E-6
252.0,1.2130272666305026E-4,1.4752653656350466E-4,3.173474020240681E-4,2.0824141531086462E-4,0.0,2.2273099866562704E-5,8.994748509187522E-6
253.0,1.1795629058480136E-4,1.4645923913598398E-4,3.137957821168881E-4,2.0485335912476184E-4,0.0,2.216180338421178E-5,8.939599594606159E-6
254.0,1.1691991678987366E-4,1.4338246592681233E-4,3.086876429543861E-4,2.0140146310638075E-4,0.0,2.1771658349698113E-5,8.811165338019528E-6
255.0,1.137938063154102E-4,1.4191771524431557E-4,3.048095613501113E-4,1.981831176361374E-4,0.0,2.1440357660890438E-5,8.700494631989147E-6
256.0,1.1274567945588356E-4,1.3880570632908892E-4,2.9974266051612913E-4,1.9515524476023202E-4,0.0,2.1101415345874685E-5,8.575393503054836E-6
257.0,1.0989569844595681E-4,1.3714851384483953E-4,2.9589347339476434E-4,1.9238257558390427E-4,0.0,2.0831122194061887E-5,8.505071125931793E-6
258.0,1.0937626011769796E-4,1.3405189758125736E-4,2.911132380703368E-4,1.896732388503371E-4,0.0,2.06465276884189E-5,8.428299613569341E-6
259.0,1.0744348933974103E-4,1.3239082423388795E-4,2.8742339390003496E-4,1.8717614722574174E-4,0.0,2.0605687310997213E-5,8.41889589277938E-6
260.0,1.0736730780548835E-4,1.2928320964909258E-4,2.829351511496637E-4,1.8476043831179868E-4,0.0,2.0575514258951658E-5,8.394427625435153E-6
261.0,1.062533568267482E-4,1.275257079272271E-4,2.7947518804232255E-4,1.8258028386800964E-4,0.0,2.0657197775383566E-5,8.426051654993434E-6
262.0,1.0680684462203383E-4,1.245653656198629E-4,2.75164013203544E-4,1.8050116401979757E-4,0.0,2.0737445607003287E-5,8.420683015503287E-6
263.0,1.0594284098949659E-4,1.227463016745996E-4,2.7119318155634475E-4,1.7866923584076538E-4,0.0,2.0861941647685027E-5,8.469775643215163E-6
264.0,1.0749541295049207E-4,1.1971320426512936E-4,2.6629973449872156E-4,1.7688217699648169E-4,0.0,2.0950827694354733E-5,8.46148796995226E-6
265.0,1.0713828939235523E-4,1.1790843495916273E-4,2.6231740973286E-4,1.753816569129858E-4,0.0,2.1088082785085467E-5,8.537044972541189E-6
266.0,1.086941705059128E-4,1.1487265897522073E-4,2.572928853825923E-4,1.7386991236242083E-4,0.0,2.114975810665287E-5,8.569128462947378E-6
267.0,1.0875183067872198E-4,1.1315612528675495E-4,2.536204381025098E-4,1.7279800640005244E-4,0.0,2.1346011262240068E-5,8.69213157957246E-6
268.0,1.1205652575523903E-4,1.1013098057888342E-4,2.4902073574544403E-4,1.71589576639063E-4,0.0,2.1517720857769998E-5,8.754906248400333E-6
269.0,1.133880192957076E-4,1.0857099643468154E-4,2.4555069990201057E-4,1.706301806088367E-4,0.0,2.172310358173522E-5,8.843339677344107E-6
270.0,1.1791487224941152E-4,1.0563866952663808E-4,2.4090086112605003E-4,1.6953159566132932E-4,0.0,2.1761845357104095E-5,8.831913481937122E-6
271.0,1.195482908224784E-4,1.0419106455685519E-4,2.376289094631244E-4,1.6881578527774612E-4,0.0,2.198255239606302E-5,8.880895820516653E-6
272.0,1.2427015362751975E-4,1.0123629905972098E-4,2.3315976185467473E-4,1.6782620617392897E-4,0.0,2.2070363920945225E-5,8.861244808955597E-6
273.0,1.2517558435892713E-4,9.979540299241811E-5,2.3021673265573913E-4,1.6728621698765112E-4,0.0,2.2223894535587917E-5,8.887905660166138E-6
274.0,1.2961629113667262E-4,9.675697880693654E-5,2.2583865372178438E-4,1.6616197280198405E-4,0.0,2.2323410074340827E-5,8.853067011732065E-6
275.0,1.3007788442735403E-4,9.540571413616341E-5,2.229194522744258E-4,1.6592910206107714E-4,0.0,2.2435856340152192E-5,8.872034870345763E-6
276.0,1.3432481015314787E-4,9.255673003539455E-5,2.1851163655840046E-4,1.6495614283728292E-4,0.0,2.2356107457889216E-5,8.803149657136925E-6
277.0,1.3407254747185753E-4,9.14305129009247E-5,2.1572969687458693E-4,1.6479215727919903E-4,0.0,2.2409408336285142E-5,8.8095147646829E-6
278.0,1.3785167210570104E-4,8.870802298776167E-5,2.1115889978949476E-4,1.636790385691674E-4,0.0,2.2199825514686173E-5,8.738913351239258E-6
279.0,1.3731667170599994E-4,8.792628630520368E-5,2.0839648655153839E-4,1.634465715167163E-4,0.0,2.210240290346797E-5,8.74748330775736E-6
280.0,1.4112897273862218E-4,8.518447642273487E-5,2.0335488678650292E-4,1.6204138509761303E-4,0.0,2.1823080061876787E-5,8.674568557868793E-6
281.0,1.4041518206571823E-4,8.428812639585329E-5,2.0048398452494892E-4,1.6187803497308068E-4,0.0,2.1754325668618587E-5,8.677349020683679E-6
282.0,1.4434055364869673E-4,8.127705535301735E-5,1.9513723227179326E-4,1.6030668257322812E-4,0.0,2.1646622151378944E-5,8.61318788466893E-6
283.0,1.4304370659252598E-4,8.048524882511242E-5,1.9230439351102113E-4,1.601257588220474E-4,0.0,2.166054408752461E-5,8.61827155451548E-6
284.0,1.4582170087626528E-4,7.76933061207258E-5,1.869266235767507E-4,1.5822212122826442E-4,0.0,2.137317583677382E-5,8.525119520831079E-6
285.0,1.4405614152320694E-4,7.718251475508486E-5,1.8455344320439694E-4,1.5811082821961576E-4,0.0,2.1024052465062914E-5,8.483206033424364E-6
286.0,1.470260480199598E-4,7.44484193565559E-5,1.7968883957046012E-4,1.5637982924989288E-4,0.0,2.056109771871182E-5,8.378977259167222E-6
287.0,1.4532198277121297E-4,7.412608652350353E-5,1.7762154041696092E-4,1.562308358061644E-4,0.0,2.036058773903596E-5,8.36216737691438E-6
288.0,1.4803364992367794E-4,7.16068824307618E-5,1.7281303564161E-4,1.5430563951621793E-4,0.0,2.0127467789689663E-5,8.270800223251536E-6
289.0,1.4586480732573515E-4,7.138262669345649E-5,1.7099141137321214E-4,1.5422549466944814E-4,0.0,1.998855782878853E-5,8.249548532721696E-6
290.0,1.4807207327389426E-4,6.885787210915632E-5,1.6610373958477774E-4,1.5201591717791302E-4,0.0,1.97981078157081E-5,8.169862585387865E-6
291.0,1.4457532032748776E-4,6.874414168324122E-5,1.6437245266076323E-4,1.5163669811551879E-4,0.0,1.9740566056815086E-5,8.177335466599532E-6
292.0,1.457167473976669E-4,6.630997513301988E-5,1.5942126708095558E-4,1.4912409584363283E-4,0.0,1.9547784220562205E-5,8.118555434969378E-6
293.0,1.4219277050571955E-4,6.624224258979582E-5,1.5759417108133527E-4,1.4851610509711071E-4,0.0,1.9498530284351832E-5,8.134710491300384E-6
294.0,1.4396634675325814E-4,6.374412355710597E-5,1.5265720594348077E-4,1.4594750077386953E-4,0.0,1.9396448296643336E-5,8.09785553439535E-6
295.0,1.4026853122270686E-4,6.363203366934072E-5,1.5114066441274048E-4,1.454173632395314E-4,0.0,1.937388236661828E-5,8.141647477303776E-6
296.0,1.4153228604207028E-4,6.109423746203081E-5,1.462981264323802E-4,1.4279861905431456E-4,0.0,1.9375722058692046E-5,8.14618173915669E-6
297.0,1.3733445443170044E-4,6.10362026370508E-5,1.4489010535606855E-4,1.4214447336025006E-4,0.0,1.9570040105039892E-5,8.241793421605137E-6
298.0,1.38412542497649E-4,5.866658750136785E-5,1.4038161135465694E-4,1.3973386687244266E-4,0.0,1.9861862628595903E-5,8.29379264585569E-6
299.0,1.3432599748359222E-4,5.8743577675516644E-5,1.3922817411995232E-4,1.3888504786802253E-4,0.0,2.0221465217804704E-5,8.381387583212984E-6
300.0,1.3520063944755822E-4,5.650234271030939E-5,1.3486363094253863E-4,1.3630818518662506E-4,0.0,2.0286125753254545E-5,8.374681984411392E-6
301.0,1.3020813317924003E-4,5.677535441409331E-5,1.34112756694836E-4,1.3551407069798926E-4,0.0,2.039841192850937E-5,8.432164612818546E-6
302.0,1.3027182292135877E-4,5.471745845882357E-5,1.2999175411124492E-4,1.3297274975149274E-4,0.0,2.0492757226347824E-5,8.44739737186021E-6
303.0,1.2801442680601048E-4,5.3909111467475165E-5,1.2748941467536647E-4,1.3091715311092114E-4,0.0,2.0703477355934665E-5,8.468054699997191E-6
304.0,1.2320108199267185E-4,5.457763554425213E-5,1.2738968523019599E-4,1.2985273242203406E-4,0.0,2.0937016329491276E-5,8.537662195903695E-6
305.0,1.237007564724226E-4,5.272542624696757E-5,1.2347868936474817E-4,1.2695290235582504E-4,0.0,2.120718699828825E-5,8.52920874695565E-6
306.0,1.1842738936528372E-4,5.316236650814774E-5,1.2329762788836939E-4,1.2554701251951515E-4,0.0,2.1648605568869657E-5,8.580252479061183E-6
307.0,1.1786968104185954E-4,5.1488115901268494E-5,1.1999311385573222E-4,1.227156408875658E-4,0.0,2.1881095903461844E-5,8.54663976507254E-6
308.0,1.1238096981651246E-4,5.1981705413536275E-5,1.1993817855495084E-4,1.2108775945330118E-4,0.0,2.210901159094288E-5,8.56520905619972E-6
309.0,1.1211782117106368E-4,5.044129730991157E-5,1.167995336271741E-4,1.1827679650600436E-4,0.0,2.21718922826588E-5,8.504872282158844E-6
310.0,1.0673632710322218E-4,5.086808500593419E-5,1.1687136464659943E-4,1.166559360351386E-4,0.0,2.2356997358426848E-5,8.504288417673518E-6
311.0,1.0647671635276457E-4,4.9292132954640734E-5,1.1378499089596587E-4,1.1403349899396153E-4,0.0,2.2338733564117702E-5,8.434867904140162E-6
312.0,1.0087442348758148E-4,4.981470041172034E-5,1.1397085860425771E-4,1.1266329881364203E-4,0.0,2.2490005601232494E-5,8.425265136262314E-6
313.0,1.0052108020929669E-4,4.830321141324975E-5,1.1106890456400401E-4,1.1008958780091895E-4,0.0,2.242542728552078E-5,8.353684949471837E-6
314.0,9.545274141637509E-5,4.8747076250174624E-5,1.1122767297117776E-4,1.0833045245718671E-4,0.0,2.2350712129969436E-5,8.307821470800946E-6
315.0,9.532789423871893E-5,4.733592489568501E-5,1.0859301860435935E-4,1.0581633070170489E-4,0.0,2.203304651703116E-5,8.196964765237243E-6
316.0,9.056922844275892E-5,4.78238286191242E-5,1.0859801042411798E-4,1.0378225791421257E-4,0.0,2.1879162455031654E-5,8.147420781111643E-6
317.0,9.023962875024868E-5,4.635428827402397E-5,1.0579820906901097E-4,1.0114059381000129E-4,0.0,2.1619162029420938E-5,8.046066039171406E-6
318.0,8.487910706681781E-5,4.6725839971508104E-5,1.0573751527787783E-4,9.932191752823543E-5,0.0,2.1403078147423413E-5,7.981521463324006E-6
319.0,8.415568113084534E-5,4.5208944561008516E-5,1.0285107299492884E-4,9.691908165064711E-5,0.0,2.1046133590202724E-5,7.862337753782775E-6
320.0,7.944599534975089E-5,4.547894544169574E-5,1.025576638869376E-4,9.518339936921667E-5,0.0,2.073975264525481E-5,7.7818741985095E-6
321.0,7.921388945614132E-5,4.398426740203992E-5,9.967377788100486E-5,9.298196138761926E-5,0.0,2.0181191540113393E-5,7.644882574380053E-6
322.0,7.493870414616864E-5,4.423778971665808E-5,9.931520397424325E-5,9.127237160126074E-5,0.0,1.9790878479301766E-5,7.54372939780113E-6
323.0,7.460001184306003E-5,4.282033139604687E-5,9.644431419211863E-5,8.909514622940678E-5,0.0,1.9224364482603463E-5,7.377669887698723E-6
324.0,7.048250746880189E-5,4.309571370607862E-5,9.621420712774647E-5,8.742386200958164E-5,0.0,1.8731630740557562E-5,7.254779654343907E-6
325.0,6.984463721568074E-5,4.1635617700417824E-5,9.322631880323542E-5,8.528269749604358E-5,0.0,1.813035633754509E-5,7.092949603369593E-6
326.0,6.59925410984028E-5,4.178948447458341E-5,9.276036123239233E-5,8.370608563792885E-5,0.0,1.7791549545941718E-5,7.017789176843858E-6
327.0,6.577017632727033E-5,4.023106427096127E-5,8.966292639097781E-5,8.188072896734273E-5,0.0,1.743316717702736E-5,6.908000380147137E-6
328.0,6.236348435397735E-5,4.0215217176122735E-5,8.906567217905068E-5,8.02112515542082E-5,0.0,1.7205852571996192E-5,6.8498269825613295E-6
329.0,6.208175733194883E-5,3.8579490274028424E-5,8.579296241168619E-5,7.810658703884249E-5,0.0,1.6694934370594812E-5,6.680967100233914E-6
330.0,5.863257972852055E-5,3.849793095658037E-5,8.508683825947021E-5,7.666503085552189E-5,0.0,1.626008613577737E-5,6.577888595447242E-6
331.0,5.8165542397558884E-5,3.6912458772527165E-5,8.190254323282582E-5,7.482942848867649E-5,0.0,1.5782389610593315E-5,6.41863106219836E-6
332.0,5.486335969070256E-5,3.690001094074564E-5,8.160650986494851E-5,7.359225955437139E-5,0.0,1.5510761599360216E-5,6.342932008022697E-6
333.0,5.43781998457443E-5,3.541427771843586E-5,7.880409645914923E-5,7.185563388830066E-5,0.0,1.524323947809118E-5,6.223162339363113E-6
334.0,5.128976839468806E-5,3.538965128727499E-5,7.857151809686737E-5,7.063625612818536E-5,0.0,1.5111853143679471E-5,6.161920829198651E-6
335.0,5.118937235221295E-5,3.3965237662764635E-5,7.584769460673164E-5,6.893226998798547E-5,0.0,1.5000741171943052E-5,6.070116525478462E-6
336.0,4.8279424667389425E-5,3.400383913961394E-5,7.569640947076395E-5,6.78822495285509E-5,0.0,1.5000635850095479E-5,6.0237330404464245E-6
337.0,4.818759149770265E-5,3.27635154178091E-5,7.292549295543154E-5,6.633208141455869E-5,0.0,1.4958597211231224E-5,5.924726545274228E-6
338.0,4.6019808177978574E-5,3.295262382325568E-5,7.277982599920861E-5,6.550763845120142E-5,0.0,1.493778758805117E-5,5.8690921538903105E-6
339.0,4.565170489360727E-5,3.1833712373942216E-5,7.009782694064357E-5,6.419863930174572E-5,0.0,1.4881817536158166E-5,5.78425306316207E-6
340.0,4.305387912868904E-5,3.211965307543138E-5,7.028011392939421E-5,6.359690533914604E-5,0.0,1.4952771392379393E-5,5.779924629202624E-6
341.0,4.2796235307710256E-5,3.112007260101527E-5,6.810369193359759E-5,6.26828150727489E-5,0.0,1.5111432342461953E-5,5.76370943849571E-6
342.0,4.075818994718939E-5,3.1538954054923695E-5,6.88114325950505E-5,6.244911566878705E-5,0.0,1.5485581075083092E-5,5.841981027171567E-6
343.0,4.077237044648571E-5,3.071184856132207E-5,6.70236624766459E-5,6.120954288282565E-5,0.0,1.5722667315560153E-5,5.817393184834165E-6
344.0,3.9319168575972186E-5,3.110716797832098E-5,6.761223895903388E-5,6.082465181549073E-5,0.0,1.5833162455258544E-5,5.831917730072286E-6
345.0,3.951950074024882E-5,3.0346066928778946E-5,6.585234896983432E-5,6.010897950217906E-5,0.0,1.588067362565504E-5,5.79519558734803E-6
346.0,3.794854837134996E-5,3.0615000069370945E-5,6.623154901401097E-5,5.9904862171414565E-5,0.0,1.6180362965957902E-5,5.851439597924821E-6
347.0,3.786029269653724E-5,2.9858408237649053E-5,6.457706516187855E-5,5.936963559328897E-5,0.0,1.6345754988282897E-5,5.858105124463164E-6
348.0,3.6332141857344824E-5,3.0146128680532405E-5,6.518797150454536E-5,5.932719595362876E-5,0.0,1.6652667295363662E-5,5.959435144756079E-6
349.0,3.6476093439400824E-5,2.9599324041897314E-5,6.403284199688277E-5,5.889264593256366E-5,0.0,1.6910664576089854E-5,6.002514783988274E-6
350.0,3.4817706313218134E-5,3.000177555890509E-5,6.486376888060342E-5,5.893147264948139E-5,0.0,1.7239837344145727E-5,6.112650607744969E-6
351.0,3.462697441397594E-5,2.958484752471877E-5,6.391861548329657E-5,5.8580471613180364E-5,0.0,1.737858037348248E-5,6.156266696042783E-6
352.0,3.4125868367848917E-5,3.0099050493694445E-5,6.483651777803727E-5,5.868427280681914E-5,0.0,1.7623385125129674E-5,6.262452212648747E-6
353.0,3.549136166079075E-5,2.9688280382986927E-5,6.385582491512508E-5,5.841696682556578E-5,0.0,1.7737041700583145E-5,6.278785047343977E-6
354.0,3.415110055981355E-5,3.018231375802355E-5,6.451644902898281E-5,5.8596184705124614E-5,0.0,1.8041399433760843E-5,6.376977826528103E-6
355.0,3.357704072651902E-5,2.9741070978234675E-5,6.332388292461598E-5,5.8431940809215916E-5,0.0,1.819894557784483E-5,6.3960389848975765E-6
356.0,3.1937050240311154E-5,3.0310377952645586E-5,6.39538395433564E-5,5.89612541080012E-5,0.0,1.850591583791803E-5,6.4953026520550726E-6
357.0,3.223049760258927E-5,2.992326005839829E-5,6.286455503162246E-5,5.8768280221458136E-5,0.0,1.8765731474605175E-5,6.513402979636454E-6
358.0,3.152124824586714E-5,3.0480465529176497E-5,6.347402393463036E-5,5.868082294533048E-5,0.0,1.8779370575112796E-5,6.500686571326606E-6
359.0,3.166792776087778E-5,3.0487713831519307E-5,6.323355542894624E-5,5.867135578767441E-5,0.0,1.8700174409624598E-5,6.471653282544436E-6
360.0,3.255459440607745E-5,3.005085299293115E-5,6.201064981027883E-5,5.8496445198078886E-5,0.0,1.8453481678428413E-5,6.383514338598707E-6
361.0,3.1222965541513706E-5,3.0648697294414824E-5,6.272137410159364E-5,5.86997065555267E-5,0.0,1.8302269095754033E-5,6.376444675380875E-6
362.0,3.09181555156964E-5,3.0040506472056525E-5,6.132251283957772E-5,5.8470839916844436E-5,0.0,1.804581665750344E-5,6.309619555296319E-6
363.0,3.0088027314269455E-5,3.0506693564178937E-5,6.188641576307983E-5,5.8633368364961255E-5,0.0,1.794772916077759E-5,6.33582282799655E-6
364.0,3.114461116982903E-5,2.9705366643831372E-5,6.0027561396681895E-5,5.8258869858254915E-5,0.0,1.771651440129585E-5,6.239446531142678E-6
365.0,3.005726056011133E-5,3.0129916195954646E-5,6.068969131587761E-5,5.8329365018727284E-5,0.0,1.764023073522678E-5,6.23420749078953E-6
366.0,3.039451363747174E-5,2.9324181040126713E-5,5.8874260385722064E-5,5.782697280091431E-5,0.0,1.7300937937138032E-5,6.10288100254159E-6
367.0,2.9109221750852657E-5,2.982681716919584E-5,6.001876543316907E-5,5.781609927254756E-5,0.0,1.703999253744065E-5,6.0584380423598865E-6
368.0,2.9471358744155557E-5,2.8968592009640428E-5,5.839688838318885E-5,5.7195600298839524E-5,0.0,1.6576504633111016E-5,5.900532943795307E-6
369.0,2.871970089851643E-5,2.9525940840862167E-5,5.9728507428893325E-5,5.717677327595622E-5,0.0,1.6294992891588304E-5,5.8829854502546E-6
370.0,2.9558019991392863E-5,2.8546122768541678E-5,5.782982507321337E-5,5.6565127950312446E-5,0.0,1.5945070006735083E-5,5.769092822728626E-6
371.0,2.9098136791105446E-5,2.9073452908261307E-5,5.882043882798269E-5,5.681774996672253E-5,0.0,1.5914390955497434E-5,5.800596866932375E-6
372.0,2.9319618910256536E-5,2.8003120063282893E-5,5.6388360530100995E-5,5.580961820920078E-5,0.0,1.578953772782773E-5,5.685217052160733E-6
373.0,2.7857165757739827E-5,2.8518496347328646E-5,5.718094136489596E-5,5.550967367644998E-5,0.0,1.5605306637340435E-5,5.59832734446381E-6
374.0,2.8317082492673743E-5,2.7480065227466618E-5,5.476668774482435E-5,5.467130738720941E-5,0.0,1.53249085124401E-5,5.421916599379405E-6
375.0,2.7555785808116107E-5,2.8131041882139096E-5,5.613234124471213E-5,5.465567904774071E-5,0.0,1.522364348907531E-5,5.358016184024918E-6
376.0,2.859334493578597E-5,2.720619738269961E-5,5.404916991689205E-5,5.376783968503108E-5,0.0,1.5116143036629093E-5,5.214581334850354E-6
377.0,2.777836684920979E-5,2.7932890636535588E-5,5.6021979911681466E-5,5.374607269383856E-5,0.0,1.5159971427849379E-5,5.169247190630603E-6
378.0,2.797989675381077E-5,2.6981419266030664E-5,5.4119949922765036E-5,5.2794382559033114E-5,0.0,1.5240607307680022E-5,5.074814475399882E-6
